인덱스,자재코드,자재내역,플랜트,특별재고,저장위치,배치,기말수량,기말금액,단가,대분류,소분류,유효기한,남은일,유효기한구간,3평판,예측부진재고,예측부진재고금액,판매개선율,권장판매량
2604,9311194,리프트코어이펙트앰플겔패치(4매입)(홈쇼핑),1510,nan,6090,840EE,2120.0,4454597.734653465,2101.2253465346535,이펙트코어,기타,2028-05-29,804,24개월 이상,149.66666666666666,2120.0,4454597.734653465,141%,360.79313151041663
2605,9311212,[세트]이지듀클리어B3+B5세럼29ml(아마존),1510,nan,5000,AFZ,400.0,1278765.1245551603,3196.9128113879005,임가공,임가공,2027-07-03,473,18개월 미만,2.0,380.46666666666664,1216318.7609727164,900% 이상,20.0
2606,9311212,[세트]이지듀클리어B3+B5세럼29ml(아마존),1510,nan,6080,AFZ,162.0,517899.8754448399,3196.9128113879005,임가공,임가공,2027-07-03,473,18개월 미만,2.0,162.0,517899.8754448399,900% 이상,20.0
2607,9311213,[카카오]멜라비토닝앰플쿠션본품(선물포장)_19호페어,1510,nan,5000,D250609003,32.0,183542.0,5735.6875,임가공,임가공,2027-03-05,353,12개월 미만,0.0,0.0,0.0,,
2608,9311214,[세트]이지듀 클리어5애씨드필30ML(아마존),1510,nan,6080,CEF001,784.0,3601895.0,4594.253826530612,임가공,임가공,2027-06-13,453,18개월 미만,2.0,765.8,3518279.5803571427,900% 이상,20.0
2609,9311215,[세트]이지듀클리어징크SOS스팟15ML(아마존),1510,nan,6080,AFZ,165.0,285526.0,1730.460606060606,임가공,임가공,2027-07-03,473,18개월 미만,3.0,135.7,234823.50424242424,463%,16.8955078125
2610,9311321,이지듀멜라비토닝앰플쿠션본품(선물포장)_23호베이지(카카오),1510,nan,5000,D250609002,34.0,194875.0,5731.617647058823,임가공,임가공,2027-02-26,346,12개월 미만,0.0,0.0,0.0,,
2613,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5000,EHA,5548.0,16434837.230576715,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2614,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5000,FHA,8000.0,23698395.429815017,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-14,515,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2615,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5000,LGA,1.0,2962.299428726877,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2616,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5100,0,0.0,0.0,2962.299428726877,멜라(앰플쿠션),리필22호(15G),,0,유효기한 없음,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2617,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5100,BEA,20.0,59245.98857453754,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-05-29,438,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2618,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5100,EHA,6.0,17773.79657236126,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2619,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5200,EHA,0.0,0.0,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2620,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,5400,EHA,2.0,5924.598857453754,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2621,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,6090,EHA,3020.0,8946144.274755169,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2622,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,6090,GJA,20039.0,59361518.25225789,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-09-15,547,18개월 미만,2297.6666666666665,8160.933333333337,24175128.151211474,29%,2964.0797526041665
2623,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,7080,BEA,6.0,17773.79657236126,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-05-29,438,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2624,9311330,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,1510,nan,7080,EHA,10.0,29622.99428726877,2962.299428726877,멜라(앰플쿠션),리필22호(15G),2027-08-06,507,18개월 미만,2297.6666666666665,0.0,0.0,29%,2964.0797526041665
2627,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5000,DHA,8128.0,42921829.57774141,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2628,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5000,EHA,10800.0,57031958.59247136,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2629,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5100,0,0.0,0.0,5280.736906710311,멜라(앰플쿠션),본품22호(15G),,0,유효기한 없음,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2630,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5100,BEA,19.0,100334.0012274959,5280.736906710311,멜라(앰플쿠션),본품22호(15G),,0,유효기한 없음,1994.3333333333333,19.0,100334.0012274959,900% 이상,19943.333333333332
2631,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5100,DHA,5.0,26403.684533551554,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2632,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5200,DHA,1.0,5280.736906710311,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2633,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,5400,DHA,3.0,15842.210720130934,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2634,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,6090,DHA,3040.0,16053440.196399346,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,105.81111111111295,558760.6395844796,900% 이상,19943.333333333332
2635,9311331,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,1510,nan,7080,DHA,0.0,0.0,5280.736906710311,멜라(앰플쿠션),본품22호(15G),2027-08-06,507,18개월 미만,1994.3333333333333,0.0,0.0,900% 이상,19943.333333333332
2636,9311384,이지듀멜라토닝울트라카밍토너시카알로에130ML(HS),1510,nan,6090,FHA,2.0,7305.0,3652.5,시카알로에,토너130ML,,0,유효기한 없음,2.5,2.0,7305.0,900% 이상,25.0
2637,9311387,[세트]이지듀멜라데이쉴드에센셜세트,1510,nan,5000,D250707001,95.0,1832105.3286384975,19285.31924882629,임가공,임가공,2027-07-01,471,18개월 미만,-59.0,0.0,0.0,,
2638,9311387,[세트]이지듀멜라데이쉴드에센셜세트,1510,nan,5300,D250707001,118.0,2275667.6713615023,19285.31924882629,임가공,임가공,2027-07-01,471,18개월 미만,-59.0,0.0,0.0,,
2639,9311388,이지듀멜라오버나이트멜팅크림1g(샤쉐),1510,nan,5000,GFA,2141.0,296621.35204224696,138.54336853911582,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,815,24개월 이상,3161.0,0.0,0.0,900% 이상,31610.0
2640,9311388,이지듀멜라오버나이트멜팅크림1g(샤쉐),1510,nan,6040,GFA,0.0,0.0,138.54336853911582,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,815,24개월 이상,3161.0,0.0,0.0,900% 이상,31610.0
2641,9311388,이지듀멜라오버나이트멜팅크림1g(샤쉐),1510,nan,6090,C28Y002,1066.0,147687.23086269747,138.54336853911582,멜라(캡슐크림),멜라(캡슐크림),,0,유효기한 없음,3161.0,1066.0,147687.23086269747,900% 이상,31610.0
2642,9311388,이지듀멜라오버나이트멜팅크림1g(샤쉐),1510,nan,6090,GFA,40388.0,5595489.56855781,138.54336853911582,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,815,24개월 이상,3161.0,0.0,0.0,900% 이상,31610.0
2643,9311388,이지듀멜라오버나이트멜팅크림1g(샤쉐),1510,nan,7060,GFA,20599.0,2853854.8485372467,138.54336853911582,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,815,24개월 이상,3161.0,0.0,0.0,900% 이상,31610.0
2644,9311417,"디더블유이지에프멜라토닝패치(5g*4ea,단상자 교체)_아마존",1510,nan,6080,D250619005,390.0,956404.0,2452.3179487179486,멜라(기타),멜라(기타),2027-03-02,350,12개월 미만,287.3333333333333,0.0,0.0,,
2645,9311432,이지듀클리어징크SOS스팟1ML,1510,nan,5000,AHA,30147.0,4120565.0,136.6824227949713,클리어,클리어,2028-08-19,886,24개월 이상,0.0,0.0,0.0,,
2646,9311503,이지듀디더블유이지에프멜라토닝원데이앰플1ml(단품),1510,nan,5000,NLY,10.0,7160.0,716.0,원데이앰플,1ML,2026-11-19,247,9개월 미만,0.0,0.0,0.0,,
2648,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5000,EGA,1472.0,2977689.2009200105,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2649,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5000,HHA,0.0,0.0,2022.8866854076157,원데이앰플,8ML,2029-01-07,1027,24개월 이상,2089.6666666666665,0.0,0.0,,
2650,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5000,JJA,15840.0,32042525.09685663,2022.8866854076157,원데이앰플,8ML,2029-01-07,1027,24개월 이상,2089.6666666666665,0.0,0.0,,
2651,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5000,KJA,7680.0,15535769.743930489,2022.8866854076157,원데이앰플,8ML,2029-01-13,1033,24개월 이상,2089.6666666666665,0.0,0.0,,
2652,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5100,0,0.0,0.0,2022.8866854076157,원데이앰플,8ML,,0,유효기한 없음,2089.6666666666665,0.0,0.0,,
2653,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5100,EGA,1.0,2022.8866854076157,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2654,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5200,EGA,1.0,2022.8866854076157,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2655,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,5600,EGA,0.0,0.0,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2656,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,6040,EGA,40.0,80915.46741630463,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2657,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,6090,EGA,14397.0,29123499.609813444,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2658,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,6090,HHA,4440.0,8981616.883209813,2022.8866854076157,원데이앰플,8ML,2029-01-07,1027,24개월 이상,2089.6666666666665,0.0,0.0,,
2659,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,6090,JJA,14400.0,29129568.269869667,2022.8866854076157,원데이앰플,8ML,2029-01-07,1027,24개월 이상,2089.6666666666665,0.0,0.0,,
2660,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,6090,MLA,0.0,0.0,2022.8866854076157,원데이앰플,8ML,,0,유효기한 없음,2089.6666666666665,0.0,0.0,,
2661,9311674,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),1510,nan,7060,EGA,424.0,857703.954612829,2022.8866854076157,원데이앰플,8ML,2028-07-18,854,24개월 이상,2089.6666666666665,0.0,0.0,,
2663,9311713,멜라비토닝앰플쿠션22호라이트베이지본품13G+리필13G기획세트(올리브영),1510,nan,5000,DHA,508.0,4187905.277265745,8243.908026113671,멜라(앰플쿠션),올리브영,2027-08-06,507,18개월 미만,216.66666666666666,0.0,0.0,115%,465.05839029947913
2664,9311713,멜라비토닝앰플쿠션22호라이트베이지본품13G+리필13G기획세트(올리브영),1510,nan,5000,FHA,4700.0,38746367.72273426,8243.908026113671,멜라(앰플쿠션),올리브영,2027-08-14,515,18개월 미만,216.66666666666666,2781.3333333333335,22929056.18996416,115%,465.05839029947913
2665,9311718,멜라비토닝앰플글로우겔마스크30g(단품),1510,nan,5000,083EH,2014.0,6688494.0,3321.0,멜라(기타),멜라(기타),2028-08-04,871,24개월 이상,0.0,0.0,0.0,,
2666,9311718,멜라비토닝앰플글로우겔마스크30g(단품),1510,nan,5000,502EG,3.0,9963.0,3321.0,멜라(기타),멜라(기타),,0,유효기한 없음,0.0,0.0,0.0,,
2667,9311718,멜라비토닝앰플글로우겔마스크30g(단품),1510,nan,5000,503EG,254.0,843534.0,3321.0,멜라(기타),멜라(기타),2028-07-16,852,24개월 이상,0.0,0.0,0.0,,
2668,9311718,멜라비토닝앰플글로우겔마스크30g(단품),1510,nan,5100,714ED,1.0,3321.0,3321.0,멜라(기타),멜라(기타),,0,유효기한 없음,0.0,0.0,0.0,,
2669,9311718,멜라비토닝앰플글로우겔마스크30g(단품),1510,nan,7060,636ED,2.0,6642.0,3321.0,멜라(기타),멜라(기타),,0,유효기한 없음,0.0,0.0,0.0,,
2670,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,5000,AHA,1580.0,3685977.512705531,2332.8971599402093,베리어,베리어,2028-08-06,873,24개월 이상,50.333333333333336,417.30000000000047,973517.9848430505,900% 이상,503.33333333333337
2671,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,5000,BHA,3672.0,8566398.37130045,2332.8971599402093,베리어,베리어,2028-08-06,873,24개월 이상,50.333333333333336,3672.0,8566398.37130045,900% 이상,503.33333333333337
2672,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,5000,CHA,4284.0,9994131.433183856,2332.8971599402093,베리어,베리어,2028-08-06,873,24개월 이상,50.333333333333336,4284.0,9994131.433183856,900% 이상,503.33333333333337
2673,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,5000,DHA,3366.0,7852531.840358744,2332.8971599402093,베리어,베리어,2028-08-06,873,24개월 이상,50.333333333333336,3366.0,7852531.840358744,900% 이상,503.33333333333337
2674,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,5000,EHA,3672.0,8566398.37130045,2332.8971599402093,베리어,베리어,2028-08-06,873,24개월 이상,50.333333333333336,3672.0,8566398.37130045,900% 이상,503.33333333333337
2675,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,5000,GHA,6687.0,15600083.30852018,2332.8971599402093,베리어,베리어,2028-08-07,874,24개월 이상,50.333333333333336,6685.322222222222,15596169.225507392,900% 이상,503.33333333333337
2676,9311719,이지듀베리어리페어카밍겔패치(9g*4매입),1510,nan,6090,HJA,3499.0,8162807.162630793,2332.8971599402093,베리어,베리어,2028-09-22,920,24개월 이상,50.333333333333336,3421.822222222222,7982759.344042518,900% 이상,503.33333333333337
2679,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,5000,JGA,546.0,2818327.3360788636,5161.771677800117,매트커버팩트,본품19호,2027-07-24,494,18개월 미만,253.66666666666666,0.0,0.0,900% 이상,2536.6666666666665
2680,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,5000,LHA,22784.0,117605805.90699786,5161.771677800117,매트커버팩트,본품19호,2027-08-25,526,18개월 미만,253.66666666666666,22513.42222222222,116209145.19702242,900% 이상,2536.6666666666665
2681,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,5100,0,0.0,0.0,5161.771677800117,매트커버팩트,본품19호,,0,유효기한 없음,253.66666666666666,0.0,0.0,900% 이상,2536.6666666666665
2682,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,5100,JGA,4.0,20647.086711200467,5161.771677800117,매트커버팩트,본품19호,2027-07-24,494,18개월 미만,253.66666666666666,0.0,0.0,900% 이상,2536.6666666666665
2683,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,5600,JGA,0.0,0.0,5161.771677800117,매트커버팩트,본품19호,2027-07-24,494,18개월 미만,253.66666666666666,0.0,0.0,900% 이상,2536.6666666666665
2684,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,6090,JGA,2805.0,14478769.556229327,5161.771677800117,매트커버팩트,본품19호,2027-07-24,494,18개월 미만,253.66666666666666,862.0444444444445,4449676.59833827,900% 이상,2536.6666666666665
2685,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,6090,MHA,4304.0,22216265.301251702,5161.771677800117,매트커버팩트,본품19호,2027-08-27,528,18개월 미만,253.66666666666666,4287.0888888888885,22128974.00687824,900% 이상,2536.6666666666665
2686,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,7040,JGA,179.0,923957.1303262209,5161.771677800117,매트커버팩트,본품19호,2027-07-24,494,18개월 미만,253.66666666666666,0.0,0.0,900% 이상,2536.6666666666665
2687,9311868,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),1510,nan,7060,JGA,216.0,1114942.6824048252,5161.771677800117,매트커버팩트,본품19호,2027-07-24,494,18개월 미만,253.66666666666666,216.0,1114942.6824048252,900% 이상,2536.6666666666665
2693,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5000,OHA,4.0,20641.359521872106,5160.339880468026,매트커버팩트,본품21호,2027-08-12,513,18개월 미만,13877.0,0.0,0.0,,
2694,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5000,PHA,0.0,0.0,5160.339880468026,매트커버팩트,본품21호,2027-08-20,521,18개월 미만,13877.0,0.0,0.0,,
2695,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5000,QHA,15.0,77405.09820702039,5160.339880468026,매트커버팩트,본품21호,2027-08-20,521,18개월 미만,13877.0,0.0,0.0,,
2696,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5000,RHA,2.0,10320.679760936053,5160.339880468026,매트커버팩트,본품21호,2027-08-21,522,18개월 미만,13877.0,0.0,0.0,,
2697,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5100,0,0.0,0.0,5160.339880468026,매트커버팩트,본품21호,,0,유효기한 없음,13877.0,0.0,0.0,,
2698,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5100,OHA,0.0,0.0,5160.339880468026,매트커버팩트,본품21호,2027-08-12,513,18개월 미만,13877.0,0.0,0.0,,
2699,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5100,PHA,30.0,154810.19641404078,5160.339880468026,매트커버팩트,본품21호,2027-08-20,521,18개월 미만,13877.0,0.0,0.0,,
2700,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5100,QHA,8.0,41282.71904374421,5160.339880468026,매트커버팩트,본품21호,2027-08-20,521,18개월 미만,13877.0,0.0,0.0,,
2701,9311869,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),1510,nan,5100,RHA,6.0,30962.03928280816,5160.339880468026,매트커버팩트,본품21호,2027-08-21,522,18개월 미만,13877.0,0.0,0.0,,
